Misura
39.5
39.51
39.51
39.51
39.53
39.55
39.55
39.55
39.55
39.55
39.56
39.56
39.56
39.56
39.56
39.56
39.56
39.56
39.56
39.56
39.57
39.57
39.57
39.58
39.58
39.58
39.58
39.58
39.58
39.58
39.58
39.58
39.58
39.58
39.58
39.58
39.6
39.6
39.6
39.6
39.6
39.61
39.62
39.62
39.62
39.62
39.62
39.62
39.62
39.62
39.63
39.67
39.67
39.89
39.91
39.91
39.92
39.94
39.94
39.94
39.94
39.94
39.94
39.96
39.96
39.96
39.96
39.96
39.96
39.98
39.98
39.98
39.98
39.98
39.98
39.98
39.98
39.98
39.99
39.99
39.99
39.99
40.01
40.01
40.01
40.01
40.01
40.01
40.01
40.01
40.01
40.01
40.03
40.03
40.03
40.03
40.03
40.05
40.06
40.1
